location,has_owner,owner,raw_material,is_coastal,has_river,river_size_1,river_size_2,river_size_3,river_size_4,river_size_5,adjacent_to_lake,development,population,pop_burghers,pop_clergy,pop_laborers,pop_nobles,pop_peasants,pop_slaves,pop_soldiers,pop_tribesmen,main_rgo_max_level,topography,vegetation,climate,location_rank,river,max_level_RGO_building_alum,level_RGO_building_alum,max_level_RGO_building_amber,level_RGO_building_amber,max_level_RGO_building_bad_sand,level_RGO_building_bad_sand,max_level_RGO_building_beeswax,level_RGO_building_beeswax,max_level_RGO_building_chili,level_RGO_building_chili,max_level_RGO_building_clay,level_RGO_building_clay,max_level_RGO_building_cloves,level_RGO_building_cloves,max_level_RGO_building_coal,level_RGO_building_coal,max_level_RGO_building_cocoa,level_RGO_building_cocoa,max_level_RGO_building_coffee,level_RGO_building_coffee,max_level_RGO_building_copper,level_RGO_building_copper,max_level_RGO_building_cotton,level_RGO_building_cotton,max_level_RGO_building_dyes,level_RGO_building_dyes,max_level_RGO_building_elephants,level_RGO_building_elephants,max_level_RGO_building_fiber_crops,level_RGO_building_fiber_crops,max_level_RGO_building_fish,level_RGO_building_fish,max_level_RGO_building_fruit,level_RGO_building_fruit,max_level_RGO_building_fur,level_RGO_building_fur,max_level_RGO_building_gems,level_RGO_building_gems,max_level_RGO_building_goods_gold,level_RGO_building_goods_gold,max_level_RGO_building_horses,level_RGO_building_horses,max_level_RGO_building_incense,level_RGO_building_incense,max_level_RGO_building_iron,level_RGO_building_iron,max_level_RGO_building_ivory,level_RGO_building_ivory,max_level_RGO_building_lead,level_RGO_building_lead,max_level_RGO_building_legumes,level_RGO_building_legumes,max_level_RGO_building_livestock,level_RGO_building_livestock,max_level_RGO_building_lumber,level_RGO_building_lumber,max_level_RGO_building_marble,level_RGO_building_marble,max_level_RGO_building_medicaments,level_RGO_building_medicaments,max_level_RGO_building_mercury,level_RGO_building_mercury,max_level_RGO_building_olives,level_RGO_building_olives,max_level_RGO_building_pearls,level_RGO_building_pearls,max_level_RGO_building_pepper,level_RGO_building_pepper,max_level_RGO_building_saffron,level_RGO_building_saffron,max_level_RGO_building_salt,level_RGO_building_salt,max_level_RGO_building_saltpeter,level_RGO_building_saltpeter,max_level_RGO_building_sand,level_RGO_building_sand,max_level_RGO_building_silk,level_RGO_building_silk,max_level_RGO_building_silver,level_RGO_building_silver,max_level_RGO_building_stone,level_RGO_building_stone,max_level_RGO_building_sugar,level_RGO_building_sugar,max_level_RGO_building_tea,level_RGO_building_tea,max_level_RGO_building_tin,level_RGO_building_tin,max_level_RGO_building_tobacco,level_RGO_building_tobacco,max_level_RGO_building_wheat,level_RGO_building_wheat,max_level_RGO_building_wild_game,level_RGO_building_wild_game,max_level_RGO_building_wine,level_RGO_building_wine,max_level_RGO_building_wool,level_RGO_building_wool,max_level_apothecary,level_apothecary,max_level_bog_iron_smelter,level_bog_iron_smelter,max_level_brewery,level_brewery,max_level_charcoal_maker,level_charcoal_maker,max_level_clay_pit,level_clay_pit,max_level_cloth_guild,level_cloth_guild,max_level_distillers_guild,level_distillers_guild,max_level_dyes_guild,level_dyes_guild,max_level_elephant_hunting_grounds,level_elephant_hunting_grounds,max_level_farming_village,level_farming_village,max_level_fiber_crops_farm,level_fiber_crops_farm,max_level_fine_cloth_guild,level_fine_cloth_guild,max_level_fishing_village,level_fishing_village,max_level_forest_village,level_forest_village,max_level_fruit_orchard,level_fruit_orchard,max_level_furniture_guild,level_furniture_guild,max_level_glass_guild,level_glass_guild,max_level_hand_cannon_guild,level_hand_cannon_guild,max_level_horse_breeders,level_horse_breeders,max_level_jewelry_guild,level_jewelry_guild,max_level_lacquerware_guild,level_lacquerware_guild,max_level_lumber_mill,level_lumber_mill,max_level_market_village,level_market_village,max_level_marketplace,level_marketplace,max_level_mason,level_mason,max_level_naval_supplies_guild,level_naval_supplies_guild,max_level_paper_guild,level_paper_guild,max_level_porcelain_guild,level_porcelain_guild,max_level_pottery_guild,level_pottery_guild,max_level_provisions_market,level_provisions_market,max_level_rural_clothmaker,level_rural_clothmaker,max_level_rural_glassmaker,level_rural_glassmaker,max_level_salt_collector,level_salt_collector,max_level_sand_pit,level_sand_pit,max_level_scriptorium,level_scriptorium,max_level_sheep_farms,level_sheep_farms,max_level_stone_quarry,level_stone_quarry,max_level_tannery,level_tannery,max_level_tar_kiln,level_tar_kiln,max_level_tools_guild,level_tools_guild,max_level_urban_amenities,level_urban_amenities,max_level_victualling_house,level_victualling_house,max_level_weapon_guild,level_weapon_guild,max_level_winery,level_winery,max_level_local_smelters,level_local_smelters,max_level_saltpeter_guild,level_saltpeter_guild,max_level_sawmill,level_sawmill,max_level_windmill,level_windmill
bac_thai_nguyen,yes,DAI,livestock,0,0,0,0,0,0,0,0,17,6.13583,0,0.007,0,0,0.00889,0,0,6.11994,6.90722,hills,jungle,monsoon_humid_subtropical_climate,rural_settlement,none,,,,,2.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1249,,,,,,,,,,,,,,,,,,,,6.90722,,2.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1249,,,,,,,,,,,,3.00679,,,,,,,,,,,,,,,,,,,,3.00679,,,,,,,,,,,,,,,,,,3.00679,,,,3.00679,,,,,,,,,,3.00679,,3.00679,,3.00679,,,,,,,,,,2.1249,,,,3.00679,,,,,,,,,,,,,,,,,,,
cam_hoa,yes,DAI,silver,0,1,1,0,0,0,0,0,18,16.48931,0,0.007,0,0,0.00772,0,0,16.47459,10.43759,hills,jungle,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.2036,,,,,,2.2036,,,,,,,,,,,,,,,,,,,,1,,2.2036,,,,,,,,,,,,,,,,,,,,,,2.2036,,,,,,,,,,,,,,,,,,,,,,,,10.43759,,,,,,,,,,,,,,2.2036,,,,,,,,,,,,4.62446,,,,,,,,,,,,,,,,,,,,4.62446,,,,,,,,,,,,,,,,,,4.62446,,,,3.62446,,,,,,,,,,3.62446,,3.62446,,3.62446,,,,,,,,,,2.2036,,,,4.62446,,,,,,,,,,,,,,,,,,,
tuyen_hoa,yes,DAI,wheat,0,1,1,0,0,0,0,0,21,10.22087,0,0.002,0,0,0.00517,0,0,10.2137,7.93052,hills,woods,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.4397,,2.4397,,,,2.4397,,,,,,,,,,,,,,,,,,,,1,,2.4397,,,,,,,,,,,,,,,,,,,,,,2.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.93052,,2.4397,,,,,,,,,,,,4.61104,,,,,,,,,,,,,,,,,,,,4.61104,,,,,,,,,,,,,,,,,,4.61104,,,,3.61104,,,,,,,,,,3.61104,,3.61104,,3.61104,,,,,,,,,,2.4397,,,,4.61104,,,,,,,,,,,,,,,,,,1,
vo_nhai,yes,DAI,wheat,0,1,1,0,0,0,0,0,21,10.37293,0,0.002,0,0,0.00524,0,0,10.36569,7.93052,hills,woods,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.4397,,2.4397,,,,2.4397,,,,,,,,,,,,,,,,,,,,1,,2.4397,,,,,,,,,,,,,,,,,,,,,,2.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.93052,,2.4397,,,,,,,,,,,,4.61864,,,,,,,,,,,,,,,,,,,,4.61864,,,,,,,,,,,,,,,,,,4.61864,,,,3.61864,,,,,,,,,,3.61864,,3.61864,,3.61864,,,,,,,,,,2.4397,,,,4.61864,,,,,,,,,,,,,,,,,,1,
thang_long,yes,DAI,wheat,0,1,0,0,0,0,1,0,35,208.72448,4.07633,2.69599,2.7742,2.27161,73.69545,0,1.25009,121.96081,8.19154,flatland,farmland,monsoon_humid_subtropical_climate,city,5,,,,,2.52,,2.52,,,,2.52,,,,,,,,,,,,,,,,,,,,1,,2.52,,,,,,,,,,,,,,,,,,,,2.52,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.19154,,,,,,2.52,,19.93622,,,,19.93622,4,,,,,19.93622,1,19.93622,1,19.93622,,,,,,2.52,,19.93622,3,,,,,,,19.93622,2,19.93622,1,1,,,,19.93622,1,19.93622,,,,,,20.93622,3,19.93622,3,19.93622,,19.93622,1,19.93622,,19.93622,1,19.93622,,,,,,,,,,19.93622,1,,,,,19.93622,3,,,19.93622,2,11.81744,,30.18622,,19.93622,4,19.93622,1,,,,,,,1,
tam_dai,yes,DAI,incense,0,1,0,0,0,0,1,0,26,27.6981,0,0.13849,0.10002,0.06924,27.34034,0,0.05001,0,9.26815,flatland,woods,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.8512,,2.8512,,,,2.8512,,,,,,,,,,,,,,,,,,,,1,,2.8512,,,,,,,,,,9.26815,,,,,,,,,,,,2.8512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8512,,,,,,,,,,,,5.9849,,,,,,,,,,,,,,,,,,,,5.9849,1,,,,,,,,,,,,,,,,,5.9849,,,,4.9849,,,,,,,,,,4.9849,,4.9849,,4.9849,,,,,,,,,,,,,,5.9849,,,,,,,,,,,,,,,,,,,
thai_binh,yes,DAI,wheat,0,1,0,0,0,0,1,0,23,53.84703,0.01,0.36924,0.10001,0.13461,16.2418,0,0.05,36.94137,8.4958,wetlands,grasslands,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.6136,,,,,,2.6136,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4958,,,,,,2.6136,,,,2,,,,,,,,,,,,,,,,6.99235,,,,,,,,,,,,,,,,,,,,,,,,,,6.99235,1,,,5.99235,,,,,,,,,,5.99235,,5.99235,,5.99235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
thien_quan,yes,DAI,sugar,0,0,0,0,0,0,0,0,17,10.79448,0,0.05397,0,0.02698,3.86352,0,0,6.85001,6.90722,hills,jungle,monsoon_humid_subtropical_climate,rural_settlement,none,,,,,2.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1249,,,,,,,,,,,,,,,,,,,,,,2.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.90722,,,,,,,,,,2.1249,,,,,,,,,,,,3.23972,,,,,,,,,,,,,,,,,,,,3.23972,,,,,,,,,,,,,,,,,,3.23972,,,,3.23972,,,,,,,,,,3.23972,,3.23972,,3.23972,,,,,,,,,,2.1249,,,,3.23972,,,,,,,,,,,,,,,,,,,
thanh_hoa,yes,DAI,fish,1,1,0,0,0,0,1,0,23,16.25479,0.01,0.08126,0.10002,0.04062,6.1493,0,0.05001,9.82358,8.4958,flatland,jungle,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.6136,,,,,,2.6136,,,,,,,,,,,,,,,,,,,,8.4958,,2.6136,,,,,,,,,,,,,,,,,,,,,,2.6136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6136,,,,,,,,,,,,5.11273,,,,,,,,,,,,,,,,,,5.11273,,5.11273,,,,,,,,,,,,,,,,,,5.11273,1,,,4.11273,,,,,,,,,,4.11273,,4.11273,,4.11273,,3.86496,,,,,,,,,,,,5.11273,,,,,,,,,,,,,,,,,,,
co_dang,yes,DAI,fish,1,1,0,0,1,0,0,0,22,42.65813,0,0.21329,0.10001,0.10664,17.09017,0,0.05,25.09802,8.23835,flatland,jungle,monsoon_humid_subtropical_climate,rural_settlement,3,,,,,2.5344,,,,,,2.5344,,,,,,,,,,,,,,,,,,,,8.23835,,2.5344,,,,,,,,,,,,,,,,,,,,,,2.5344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5344,,,,,,,,,,,,6.3329,,,,,,,,,,,,,,,,,,6.3329,,6.3329,1,,,,,,,,,,,,,,,,,6.3329,,,,5.3329,,,,,,,,,,5.3329,,5.3329,,5.3329,,3.73824,,,,,,,,,,,,6.3329,,,,,,,,,,,,,,,,,,,
nga_lac,yes,DAI,horses,0,1,1,0,0,0,0,0,18,41.63097,0,0.20815,0.10001,0.10407,19.82168,0,0.05,21.34706,7.20855,hills,jungle,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.2176,,,,,,2.2176,,,,,,,,,,,,,,,,,,,,1,,2.2176,,,,,,,,7.20855,,,,,,,,,,,,,,2.2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2176,,,,,,,,,,,,5.88154,,,,,,,,,,,,,,,,,,,,5.88154,1,,,,,,,,,,,,,,,,,5.88154,,,,4.88154,,,,,,,,,,4.88154,,4.88154,,4.88154,,,,,,,,,,2.2176,,,,5.88154,,,,,,,,,,,,,,,,,,,
khet_theu,yes,DAI,lumber,1,0,0,0,0,0,0,0,20,25.34828,0,0.12673,0.10002,0.06336,25.00816,0,0.05001,0,7.72346,flatland,jungle,monsoon_humid_subtropical_climate,rural_settlement,none,,,,,2.376,,,,,,2.376,,,,,,,,,,,,,,,,,,,,2.376,,2.376,,,,,,,,,,,,,,,,,,,,,,7.72346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.376,,,,,,,,,,,,4.26741,,,,,,,,,,,,,,,,,,4.26741,,4.26741,1,,,,,,,,,,,,,,,,,4.26741,,,,4.26741,,,,,,,,,,4.26741,,4.26741,,4.26741,,3.4848,,,,,,,,,,,,4.26741,,,,,,,,,,,,,,,,,,,
quan_da_chau,yes,DAI,lumber,0,1,0,0,1,0,0,0,18,51.7892,0,0.31072,2.10033,0.18125,20.6494,0,0.05,28.4975,7.20855,mountains,jungle,monsoon_humid_subtropical_climate,rural_settlement,3,,,,,2.2176,,,,,,2.2176,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.20855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2176,,,,,,,,2,,,,6.38946,,,,,,,,,,,,,,,,,,,,6.38946,1,,,,,,,,,,,,,,,,,6.38946,,,,5.38946,,,,,,,,,,5.38946,,5.38946,,5.38946,,,,,,,,,,2.2176,2,,,6.38946,,,,,,,,,,,,,,,,,,,
thien_truong,yes,DAI,fish,1,1,0,0,0,0,1,0,23,47.46054,0,0.23729,0.10002,0.11864,46.95458,0,0.05001,0,8.4958,wetlands,grasslands,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.6136,,,,,,2.6136,,,,,,,,,,,,,,,,,,,,8.4958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6136,,,,2,,,,,,,,,,,,,,,,,,,,,,6.67302,1,,,,,,,,,,,,,,,,,,,6.67302,,,,5.67302,,,,,,,,,,5.67302,,5.67302,,5.67302,,3.86496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo_hai_khau,yes,DAI,pearls,1,1,0,0,0,0,1,0,25,88.07482,0.05,0.52844,4.00062,0.30825,82.93748,0,0.25003,0,9.57955,wetlands,farmland,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.947,,,,,,2.947,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2.947,,,,,,,,,,9.57955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.947,,,,2,,,,,,,2,,,,,,,,,,,,,,,8.90374,,,,,,,,,,,,,,,,,,,,8.90374,2,,,7.90374,3,,,,,,,,,7.90374,,7.90374,,7.90374,,4.3784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trang_an,yes,DAI,salt,1,1,1,0,0,0,0,0,21,69.56669,0,0.34783,0.20003,0.17391,31.40957,0,0.10001,37.33534,11.73966,wetlands,grasslands,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.4552,,,,,,2.4552,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.73966,,,,,,,,,,,,,,,,,,,,,,,,,,2.4552,,,,2,,,,,,,,,,,,,,,,,,,,,,7.57833,2,,,,,,,,,,,,,,,,,,,7.57833,,,,6.57833,,,,,,,,,,6.57833,,6.57833,,6.57833,,11.73966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tuyen_quang,yes,DAI,silk,0,1,0,0,0,0,1,0,23,16.36167,0,0.005,0,0,0.00796,0,0,16.34871,8.44216,hills,woods,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.5971,,2.5971,,,,2.5971,,,,,,,,,,,,,,,,,,,,1,,2.5971,,,,,,,,,,,,,,,,,,,,,,2.5971,,,,,,,,,,,,,,,,,,,,,,8.44216,,,,,,,,,,,,,,,,2.5971,,,,,,,,,,,,5.11808,,,,,,,,,,,,,,,,,,,,5.11808,,,,,,,,,,,,,,,,,,5.11808,,,,4.11808,,,,,,,,,,4.11808,,4.11808,,4.11808,,,,,,,,,,2.5971,,,,5.11808,,,,,,,,,,,,,,,,,,,
bao_lac,yes,DAI,lumber,0,1,1,0,0,0,0,0,17,10.46087,0,0.007,0,0,0.00499,0,0,10.44888,6.90722,mountains,jungle,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.1249,,,,,,2.1249,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.90722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1249,,,,,,,,2,,,,4.22304,,,,,,,,,,,,,,,,,,,,4.22304,,,,,,,,,,,,,,,,,,4.22304,,,,3.22304,,,,,,,,,,3.22304,,3.22304,,3.22304,,,,,,,,,,2.1249,,,,4.22304,,,,,,,,,,,,,,,,,,,
binh_lam,yes,DAI,lumber,0,1,1,0,0,0,0,0,17,10.53091,0,0.007,0,0,0.00503,0,0,10.51888,6.90722,mountains,jungle,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.1249,,,,,,2.1249,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.90722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1249,,,,,,,,2,,,,4.22654,,,,,,,,,,,,,,,,,,,,4.22654,,,,,,,,,,,,,,,,,,4.22654,,,,3.22654,,,,,,,,,,3.22654,,3.22654,,3.22654,,,,,,,,,,2.1249,,,,4.22654,,,,,,,,,,,,,,,,,,,
binh_nguyen,yes,DAI,livestock,0,1,1,0,0,0,0,0,18,25.77045,0,0.01,0,0,0.01141,0,0,25.74904,7.16304,hills,jungle,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.2036,,,,,,2.2036,,,,,,,,,,,,,,,,,,,,1,,2.2036,,,,,,,,,,,,,,,,,,,,7.16304,,2.2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2036,,,,,,,,,,,,5.08852,,,,,,,,,,,,,,,,,,,,5.08852,,,,,,,,,,,,,,,,,,5.08852,,,,4.08852,,,,,,,,,,4.08852,,4.08852,,4.08852,,,,,,,,,,2.2036,,,,5.08852,,,,,,,,,,,,,,,,,,,
dai_man,yes,DAI,legumes,0,1,1,0,0,0,0,0,18,20.14761,0,0.008,0,0,0.00921,0,0,20.1304,7.16304,hills,jungle,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.2036,,,,,,2.2036,,,,,,,,,,,,,,,,,,,,1,,2.2036,,,,,,,,,,,,,,,,,,7.16304,,,,2.2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2036,,,,,,,,,,,,4.80738,,,,,,,,,,,,,,,,,,,,4.80738,,,,,,,,,,,,,,,,,,4.80738,,,,3.80738,,,,,,,,,,3.80738,,3.80738,,3.80738,,,,,,,,,,2.2036,,,,4.80738,,,,,,,,,,,,,,,,,,,
thu_vat,yes,DAI,wheat,0,1,1,0,0,0,0,0,18,22.65645,0,0.009,0,0,0.0102,0,0,22.63725,7.16304,hills,jungle,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.2036,,,,,,2.2036,,,,,,,,,,,,,,,,,,,,1,,2.2036,,,,,,,,,,,,,,,,,,,,,,2.2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.16304,,2.2036,,,,,,,,,,,,4.93282,,,,,,,,,,,,,,,,,,,,4.93282,,,,,,,,,,,,,,,,,,4.93282,,,,3.93282,,,,,,,,,,3.93282,,3.93282,,3.93282,,,,,,,,,,2.2036,,,,4.93282,,,,,,,,,,,,,,,,,,1,
thuan_chau,yes,CBK,legumes,0,1,0,0,0,0,1,0,19,7.87457,0,0.05511,0,0.03543,1.09538,0,0,6.68865,7.41886,mountains,jungle,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.2823,,,,,,2.2823,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7.41886,,,,2.2823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2823,,,,,,,,2,,,,4.29372,,,,,,,,,,,,,,,,,,,,4.29372,,,,,,,,,,,,,,,,,,4.29372,,,,3.29372,,,,,,,,,,3.29372,,3.29372,,3.29372,,,,,,,,,,2.2823,,,,4.29372,,,,,,,,,,,,,,,,,,,
muong_cha,yes,CBK,lumber,0,1,0,0,0,0,1,0,19,4.2423,0,0.0212,0,0.0106,0.48522,0,0,3.72528,7.41886,mountains,jungle,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.2823,,,,,,2.2823,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.41886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2823,,,,,,,,2,,,,4.11211,,,,,,,,,,,,,,,,,,,,4.11211,,,,,,,,,,,,,,,,,,4.11211,,,,3.11211,,,,,,,,,,3.11211,,3.11211,,3.11211,,,,,,,,,,2.2823,,,,4.11211,,,,,,,,,,,,,,,,,,,
hsenwi,yes,HSE,lead,0,1,1,0,0,0,0,0,20,10.36745,0,0.07256,0,0.07665,0.64526,8.26997,0,1.30301,11.25623,hills,forest,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.361,,,,,,2.361,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,11.25623,,,,,,2.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.361,,,,,,,,,,,,4.51837,,,,,,,,,,,,,,,,,,,,4.51837,,,,,,,,,,,,,,,,,,4.51837,,,,3.51837,,,,,,,,,,3.51837,,3.51837,,3.51837,,,,,,,,,,2.361,,,,4.51837,,,,,,,,,,,,1,,,,,,,
lashio,yes,HSE,lumber,0,1,0,0,0,0,1,0,21,5.65499,0,0.02827,0.10012,0.01413,2.30809,0,0.05006,3.15432,7.95571,plateau,jungle,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.44745,,,,,,2.44745,,,,,,,,,,,,,,,,,,,,1,,2.44745,,,,,,,,,,,,,,,,,,,,,,7.95571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44745,,,,,,,,,,,,4.38274,,,,,,,,,,,,,,,,,,,,4.38274,1,,,,,,,,,,,,,,,,,4.38274,,,,3.38274,,,,,,,,,,3.38274,,3.38274,,3.38274,,,,,,,,,,2.44745,,,,4.38274,,,,,,,,,,,,,,,,,,,
muse,yes,HSE,wheat,0,1,0,0,0,0,1,0,21,11.07833,0,0.004,0,0,0.00554,0,0,11.06879,7.93052,mountains,forest,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.4397,,,,,,2.4397,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.93052,,2.4397,,,,,,,,2,,,,4.65391,,,,,,,,,,,,,,,,,,,,4.65391,,,,,,,,,,,,,,,,,,4.65391,,,,3.65391,,,,,,,,,,3.65391,,3.65391,,3.65391,,,,,,,,,,2.4397,,,,4.65391,,,,,,,,,,,,,,,,,,1,
nam_thing,yes,MTG,legumes,0,1,0,0,0,0,1,0,21,3.2873,0,0.004,0,0,0.00513,0,0,3.27817,8.00274,mountains,forest,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.4397,,,,,,2.4397,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,8.00274,,,,2.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4397,,,,,,,,2,,,,4.26436,,,,,,,,,,,,,,,,,,,,4.26436,,,,,,,,,,,,,,,,,,4.26436,,,,3.26436,,,,,,,,,,3.26436,,3.26436,,3.26436,,,,,,,,,,2.4397,,,,4.26436,,,,,,,,,,,,,,,,,,,
namhsan,yes,HSE,tea,0,1,1,0,0,0,0,0,18,4.35437,0,0.02176,0,0.02089,0.22578,3.48031,0,0.60563,7.16304,hills,jungle,monsoon_humid_subtropical_climate,rural_settlement,1,,,,,2.2036,,,,,,2.2036,,,,,,,,,,,,,,,,,,,,1,,2.2036,,,,,,,,,,,,,,,,,,,,,,2.2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.16304,,,,,,,,2.2036,,,,,,,,,,,,4.01771,,,,,,,,,,,,,,,,,,,,4.01771,,,,,,,,,,,,,,,,,,4.01771,,,,3.01771,,,,,,,,,,3.01771,,3.01771,,3.01771,,,,,,,,,,2.2036,,,,4.01771,,,,,,,,,,,,,,,,,,,
ta_shwe_htan,yes,MHK,legumes,0,1,0,0,0,0,1,0,21,4.89827,0,0.004,0,0,0.00748,0,0,4.88679,8.00173,mountains,forest,monsoon_humid_subtropical_climate,rural_settlement,5,,,,,2.4397,,,,,,2.4397,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,8.00173,,,,2.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4397,,,,,,,,2,,,,4.34491,,,,,,,,,,,,,,,,,,,,4.34491,,,,,,,,,,,,,,,,,,4.34491,,,,3.34491,,,,,,,,,,3.34491,,3.34491,,3.34491,,,,,,,,,,2.4397,,,,4.34491,,,,,,,,,,,,,,,,,,,
hsipaw,yes,HSI,horses,0,1,0,0,1,0,0,0,20,12.914,0,0.09039,0,0.08811,0.9965,10.3014,0,1.4376,7.6747,plateau,jungle,monsoon_humid_subtropical_climate,rural_settlement,3,,,,,2.361,,,,,,2.361,,,,,,,,,,,,,,,,,,,,1,,2.361,,,,,,,,7.6747,,,,,,,,,,,,,,2.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.361,,,,,,,,,,,,4.6457,,,,,,,,,,,,,,,,,,,,4.6457,,,,,,,,,,,,,,,,,,4.6457,,,,3.6457,,,,,,,,,,3.6457,,3.6457,,3.6457,,,,,,,,,,2.361,,,,4.6457,,,,,,,,,,,,,,,,,,,
kyaukme,yes,HSI,lumber,0,1,0,0,1,0,0,0,19,1.02629,0,0.00512,0,0.00256,0.0687,0.82205,0,0.12786,7.41886,hills,jungle,monsoon_humid_subtropical_climate,rural_settlement,3,,,,,2.2823,,,,,,2.2823,,,,,,,,,,,,,,,,,,,,1,,2.2823,,,,,,,,,,,,,,,,,,,,,,7.41886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2823,,,,,,,,,,,,3.95131,,,,,,,,,,,,,,,,,,,,3.95131,,,,,,,,,,,,,,,,,,3.95131,,,,2.95131,,,,,,,,,,2.95131,,2.95131,,2.95131,,,,,,,,,,2.2823,,,,3.95131,,,,,,,,,,,,,,,,,,,
